Police Force,Type of force,Tactic,Mental,Physical,Physical and mental,None,Not reported,Number of times tactic reported,Force type - Output,Tactic - Output
North Wales,Other equipment,"Baton, of which",1.0,0.0,0.0,12.0,0.0,13.0,Other equipment,Total: Baton
North Wales,Other equipment,Baton drawn,0.0,0.0,0.0,1.0,0.0,1.0,Other equipment,Baton: drawn
North Wales,Other equipment,Baton used,1.0,0.0,0.0,11.0,0.0,12.0,Other equipment,Baton: used
North Wales,Other equipment,Baton not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
North Wales,Other equipment,"Irritant spray, of which",29.0,0.0,0.0,170.0,0.0,199.0,Other equipment,Total: Irritant spray
North Wales,Other equipment,Irritant spray - drawn,5.0,0.0,0.0,24.0,0.0,29.0,Other equipment,Irritant spray: drawn
North Wales,Other equipment,Irritant spray - used,24.0,0.0,0.0,146.0,0.0,170.0,Other equipment,Irritant spray: used
North Wales,Other equipment,Irritant spray not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
North Wales,Other equipment,Spit and bite guard,1.0,0.0,0.0,6.0,0.0,7.0,Other equipment,Spit and bite guard
North Wales,Other equipment,Shield,0.0,0.0,0.0,1.0,0.0,1.0,Other equipment,Shield
North Wales,Less lethal weapons,*Total Less lethal weapons,38.0,0.0,0.0,131.0,0.0,169.0,Less lethal weapons,Total: Less lethal weapons
North Wales,Less lethal weapons,CED of which,38.0,0.0,0.0,131.0,0.0,169.0,,
North Wales,Less lethal weapons,CED non-discharge,34.0,0.0,0.0,117.0,0.0,151.0,,
North Wales,Less lethal weapons,CED discharge,4.0,0.0,0.0,14.0,0.0,18.0,,
North Wales,Less lethal weapons,CED not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
North Wales,Less lethal weapons,"AEP, of which",0.0,0.0,0.0,0.0,0.0,0.0,Less lethal weapons,Total: AEP
North Wales,Less lethal weapons,AEP drawn,0.0,0.0,0.0,0.0,0.0,0.0,,
North Wales,Less lethal weapons,AEP used,0.0,0.0,0.0,0.0,0.0,0.0,,
North Wales,Less lethal weapons,AEP not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
North Wales,Firearms,*Total Firearms,4.0,0.0,0.0,3.0,0.0,7.0,Firearms,Total: Firearms
North Wales,Other,*Total Other,71.0,0.0,0.0,530.0,0.0,601.0,Other,Total: Other
North Wales,Other,"Dog use, of which",0.0,0.0,0.0,2.0,0.0,2.0,Other,Total: Dog
North Wales,Other,Dog deployed,0.0,0.0,0.0,2.0,0.0,2.0,Other,Dog: deployed
North Wales,Other,Dog bite,0.0,0.0,0.0,0.0,0.0,0.0,Other,Dog: bite
North Wales,Other,Dog not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
North Wales,Other,Other / improvised,71.0,0.0,0.0,528.0,0.0,599.0,Other,Other / improvised
North Wales,Not reported,*Total Not reported,0.0,0.0,0.0,0.0,0.0,0.0,Not reported,Total: Not reported
North Wales,Tactical communication,Tactical communication,31.0,0.0,0.0,139.0,0.0,170.0,Excluded: Tactical Communication,Tactical Communication
North Yorkshire,Total (excluding not reported and tactical communication),*Total Tactics,242.0,15.0,16.0,5319.0,0.0,5592.0,Total,Total: all
North Yorkshire,Restraint,*Total Restraint,134.0,8.0,7.0,3140.0,0.0,3289.0,Restraint,Total: Restraint
North Yorkshire,Restraint,"Handcuffing, of which",86.0,5.0,4.0,2251.0,0.0,2346.0,Restraint,Total: Handcuffing
North Yorkshire,Restraint,Compliant handcuffing,35.0,3.0,1.0,1324.0,0.0,1363.0,Restraint,Handcuffing: compliant
North Yorkshire,Restraint,Non-compliant handcuffing,51.0,2.0,3.0,927.0,0.0,983.0,Restraint,Handcuffing: non-compliant
North Yorkshire,Restraint,Handcuffing not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
North Yorkshire,Restraint,Limb / Body restraints,14.0,1.0,2.0,163.0,0.0,180.0,Restraint,Limb / body restraints
North Yorkshire,Restraint,Ground restraint,34.0,2.0,1.0,726.0,0.0,763.0,Restraint,Ground restraint
North Yorkshire,Unarmed skills,*Total Unarmed skills,81.0,6.0,5.0,1499.0,0.0,1591.0,Unarmed skills,Total: unarmed skills
North Yorkshire,Other equipment,*Total Other equipment,12.0,1.0,2.0,310.0,0.0,325.0,Other equipment,Total: Other equipment
North Yorkshire,Other equipment,"Baton, of which",3.0,0.0,1.0,41.0,0.0,45.0,Other equipment,Total: Baton
North Yorkshire,Other equipment,Baton drawn,1.0,0.0,1.0,24.0,0.0,26.0,Other equipment,Baton: drawn
North Yorkshire,Other equipment,Baton used,2.0,0.0,0.0,17.0,0.0,19.0,Other equipment,Baton: used
North Yorkshire,Other equipment,Baton not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
North Yorkshire,Other equipment,"Irritant spray, of which",6.0,1.0,1.0,215.0,0.0,223.0,Other equipment,Total: Irritant spray
North Yorkshire,Other equipment,Irritant spray - drawn,1.0,0.0,0.0,90.0,0.0,91.0,Other equipment,Irritant spray: drawn
North Yorkshire,Other equipment,Irritant spray - used,5.0,1.0,1.0,125.0,0.0,132.0,Other equipment,Irritant spray: used
North Yorkshire,Other equipment,Irritant spray not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
North Yorkshire,Other equipment,Spit and bite guard,3.0,0.0,0.0,49.0,0.0,52.0,Other equipment,Spit and bite guard
North Yorkshire,Other equipment,Shield,0.0,0.0,0.0,5.0,0.0,5.0,Other equipment,Shield
North Yorkshire,Less lethal weapons,*Total Less lethal weapons,8.0,0.0,1.0,219.0,0.0,228.0,Less lethal weapons,Total: Less lethal weapons
North Yorkshire,Less lethal weapons,CED of which,8.0,0.0,1.0,205.0,0.0,214.0,,
North Yorkshire,Less lethal weapons,CED non-discharge,8.0,0.0,1.0,172.0,0.0,181.0,,
North Yorkshire,Less lethal weapons,CED discharge,0.0,0.0,0.0,33.0,0.0,33.0,,
North Yorkshire,Less lethal weapons,CED not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
North Yorkshire,Less lethal weapons,"AEP, of which",0.0,0.0,0.0,14.0,0.0,14.0,Less lethal weapons,Total: AEP
North Yorkshire,Less lethal weapons,AEP drawn,0.0,0.0,0.0,2.0,0.0,2.0,,
North Yorkshire,Less lethal weapons,AEP used,0.0,0.0,0.0,0.0,0.0,0.0,,
North Yorkshire,Less lethal weapons,AEP not stated,0.0,0.0,0.0,12.0,0.0,12.0,,
North Yorkshire,Firearms,*Total Firearms,0.0,0.0,0.0,26.0,0.0,26.0,Firearms,Total: Firearms
North Yorkshire,Other,*Total Other,7.0,0.0,1.0,125.0,0.0,133.0,Other,Total: Other
North Yorkshire,Other,"Dog use, of which",0.0,0.0,0.0,12.0,0.0,12.0,Other,Total: Dog
North Yorkshire,Other,Dog deployed,0.0,0.0,0.0,8.0,0.0,8.0,Other,Dog: deployed
North Yorkshire,Other,Dog bite,0.0,0.0,0.0,4.0,0.0,4.0,Other,Dog: bite
North Yorkshire,Other,Dog not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
North Yorkshire,Other,Other / improvised,7.0,0.0,1.0,113.0,0.0,121.0,Other,Other / improvised
North Yorkshire,Not reported,*Total Not reported,0.0,0.0,0.0,0.0,0.0,0.0,Not reported,Total: Not reported
North Yorkshire,Tactical communication,Tactical communication,107.0,7.0,7.0,2117.0,0.0,2238.0,Excluded: Tactical Communication,Tactical Communication
Northamptonshire,Total (excluding not reported and tactical communication),*Total Tactics,1273.0,73.0,39.0,8543.0,0.0,9928.0,Total,Total: all
Northamptonshire,Restraint,*Total Restraint,574.0,36.0,23.0,4368.0,0.0,5001.0,Restraint,Total: Restraint
Northamptonshire,Restraint,"Handcuffing, of which",428.0,30.0,19.0,3775.0,0.0,4252.0,Restraint,Total: Handcuffing
Northamptonshire,Restraint,Compliant handcuffing,148.0,18.0,12.0,2544.0,0.0,2722.0,Restraint,Handcuffing: compliant
Northamptonshire,Restraint,Non-compliant handcuffing,280.0,12.0,7.0,1231.0,0.0,1530.0,Restraint,Handcuffing: non-compliant
Northamptonshire,Restraint,Handcuffing not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northamptonshire,Restraint,Limb / Body restraints,104.0,4.0,4.0,328.0,0.0,440.0,Restraint,Limb / body restraints
Northamptonshire,Restraint,Ground restraint,42.0,2.0,0.0,265.0,0.0,309.0,Restraint,Ground restraint
Northamptonshire,Unarmed skills,*Total Unarmed skills,449.0,21.0,9.0,2326.0,0.0,2805.0,Unarmed skills,Total: unarmed skills
Northamptonshire,Other equipment,*Total Other equipment,70.0,3.0,1.0,610.0,0.0,684.0,Other equipment,Total: Other equipment
Northamptonshire,Other equipment,"Baton, of which",9.0,1.0,0.0,92.0,0.0,102.0,Other equipment,Total: Baton
Northamptonshire,Other equipment,Baton drawn,6.0,0.0,0.0,55.0,0.0,61.0,Other equipment,Baton: drawn
Northamptonshire,Other equipment,Baton used,3.0,1.0,0.0,37.0,0.0,41.0,Other equipment,Baton: used
Northamptonshire,Other equipment,Baton not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northamptonshire,Other equipment,"Irritant spray, of which",33.0,1.0,0.0,409.0,0.0,443.0,Other equipment,Total: Irritant spray
Northamptonshire,Other equipment,Irritant spray - drawn,19.0,1.0,0.0,204.0,0.0,224.0,Other equipment,Irritant spray: drawn
Northamptonshire,Other equipment,Irritant spray - used,14.0,0.0,0.0,205.0,0.0,219.0,Other equipment,Irritant spray: used
Northamptonshire,Other equipment,Irritant spray not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northamptonshire,Other equipment,Spit and bite guard,12.0,1.0,1.0,107.0,0.0,121.0,Other equipment,Spit and bite guard
Northamptonshire,Other equipment,Shield,16.0,0.0,0.0,2.0,0.0,18.0,Other equipment,Shield
Northamptonshire,Less lethal weapons,*Total Less lethal weapons,63.0,3.0,3.0,499.0,0.0,568.0,Less lethal weapons,Total: Less lethal weapons
Northamptonshire,Less lethal weapons,CED of which,62.0,3.0,3.0,487.0,0.0,555.0,,
Northamptonshire,Less lethal weapons,CED non-discharge,60.0,3.0,2.0,461.0,0.0,526.0,,
Northamptonshire,Less lethal weapons,CED discharge,2.0,0.0,1.0,22.0,0.0,25.0,,
Northamptonshire,Less lethal weapons,CED not stated,0.0,0.0,0.0,4.0,0.0,4.0,,
Northamptonshire,Less lethal weapons,"AEP, of which",1.0,0.0,0.0,12.0,0.0,13.0,Less lethal weapons,Total: AEP
Northamptonshire,Less lethal weapons,AEP drawn,1.0,0.0,0.0,12.0,0.0,13.0,,
Northamptonshire,Less lethal weapons,AEP used,0.0,0.0,0.0,0.0,0.0,0.0,,
Northamptonshire,Less lethal weapons,AEP not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northamptonshire,Firearms,*Total Firearms,2.0,0.0,0.0,58.0,0.0,60.0,Firearms,Total: Firearms
Northamptonshire,Other,*Total Other,115.0,10.0,3.0,682.0,0.0,810.0,Other,Total: Other
Northamptonshire,Other,"Dog use, of which",2.0,0.0,1.0,76.0,0.0,79.0,Other,Total: Dog
Northamptonshire,Other,Dog deployed,2.0,0.0,1.0,69.0,0.0,72.0,Other,Dog: deployed
Northamptonshire,Other,Dog bite,0.0,0.0,0.0,7.0,0.0,7.0,Other,Dog: bite
Northamptonshire,Other,Dog not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northamptonshire,Other,Other / improvised,113.0,10.0,2.0,606.0,0.0,731.0,Other,Other / improvised
Northamptonshire,Not reported,*Total Not reported,0.0,0.0,0.0,0.0,0.0,0.0,Not reported,Total: Not reported
Northamptonshire,Tactical communication,Tactical communication,471.0,24.0,13.0,2537.0,0.0,3045.0,Excluded: Tactical Communication,Tactical Communication
Northumbria,Total (excluding not reported and tactical communication),*Total Tactics,1088.0,113.0,45.0,25591.0,0.0,26837.0,Total,Total: all
Northumbria,Restraint,*Total Restraint,733.0,85.0,31.0,18831.0,0.0,19680.0,Restraint,Total: Restraint
Northumbria,Restraint,"Handcuffing, of which",514.0,74.0,26.0,14559.0,0.0,15173.0,Restraint,Total: Handcuffing
Northumbria,Restraint,Compliant handcuffing,292.0,46.0,18.0,10501.0,0.0,10857.0,Restraint,Handcuffing: compliant
Northumbria,Restraint,Non-compliant handcuffing,222.0,28.0,8.0,4058.0,0.0,4316.0,Restraint,Handcuffing: non-compliant
Northumbria,Restraint,Handcuffing not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northumbria,Restraint,Limb / Body restraints,45.0,4.0,1.0,479.0,0.0,529.0,Restraint,Limb / body restraints
Northumbria,Restraint,Ground restraint,174.0,7.0,4.0,3793.0,0.0,3978.0,Restraint,Ground restraint
Northumbria,Unarmed skills,*Total Unarmed skills,247.0,22.0,10.0,4868.0,0.0,5147.0,Unarmed skills,Total: unarmed skills
Northumbria,Other equipment,*Total Other equipment,48.0,1.0,3.0,798.0,0.0,850.0,Other equipment,Total: Other equipment
Northumbria,Other equipment,"Baton, of which",4.0,0.0,0.0,129.0,0.0,133.0,Other equipment,Total: Baton
Northumbria,Other equipment,Baton drawn,3.0,0.0,0.0,94.0,0.0,97.0,Other equipment,Baton: drawn
Northumbria,Other equipment,Baton used,1.0,0.0,0.0,35.0,0.0,36.0,Other equipment,Baton: used
Northumbria,Other equipment,Baton not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northumbria,Other equipment,"Irritant spray, of which",10.0,0.0,0.0,269.0,0.0,279.0,Other equipment,Total: Irritant spray
Northumbria,Other equipment,Irritant spray - drawn,5.0,0.0,0.0,129.0,0.0,134.0,Other equipment,Irritant spray: drawn
Northumbria,Other equipment,Irritant spray - used,5.0,0.0,0.0,140.0,0.0,145.0,Other equipment,Irritant spray: used
Northumbria,Other equipment,Irritant spray not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northumbria,Other equipment,Spit and bite guard,30.0,0.0,3.0,377.0,0.0,410.0,Other equipment,Spit and bite guard
Northumbria,Other equipment,Shield,4.0,1.0,0.0,23.0,0.0,28.0,Other equipment,Shield
Northumbria,Less lethal weapons,*Total Less lethal weapons,27.0,1.0,0.0,352.0,0.0,380.0,Less lethal weapons,Total: Less lethal weapons
Northumbria,Less lethal weapons,CED of which,25.0,1.0,0.0,317.0,0.0,343.0,,
Northumbria,Less lethal weapons,CED non-discharge,23.0,1.0,0.0,268.0,0.0,292.0,,
Northumbria,Less lethal weapons,CED discharge,2.0,0.0,0.0,49.0,0.0,51.0,,
Northumbria,Less lethal weapons,CED not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northumbria,Less lethal weapons,"AEP, of which",2.0,0.0,0.0,35.0,0.0,37.0,Less lethal weapons,Total: AEP
Northumbria,Less lethal weapons,AEP drawn,2.0,0.0,0.0,35.0,0.0,37.0,,
Northumbria,Less lethal weapons,AEP used,0.0,0.0,0.0,0.0,0.0,0.0,,
Northumbria,Less lethal weapons,AEP not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northumbria,Firearms,*Total Firearms,6.0,0.0,0.0,120.0,0.0,126.0,Firearms,Total: Firearms
Northumbria,Other,*Total Other,27.0,4.0,1.0,622.0,0.0,654.0,Other,Total: Other
Northumbria,Other,"Dog use, of which",1.0,0.0,0.0,118.0,0.0,119.0,Other,Total: Dog
Northumbria,Other,Dog deployed,1.0,0.0,0.0,103.0,0.0,104.0,Other,Dog: deployed
Northumbria,Other,Dog bite,0.0,0.0,0.0,15.0,0.0,15.0,Other,Dog: bite
Northumbria,Other,Dog not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Northumbria,Other,Other / improvised,26.0,4.0,1.0,504.0,0.0,535.0,Other,Other / improvised
Northumbria,Not reported,*Total Not reported,0.0,0.0,0.0,0.0,0.0,0.0,Not reported,Total: Not reported
Northumbria,Tactical communication,Tactical communication,523.0,74.0,29.0,15049.0,0.0,15675.0,Excluded: Tactical Communication,Tactical Communication
Nottinghamshire,Total (excluding not reported and tactical communication),*Total Tactics,908.0,50.0,34.0,8807.0,0.0,9799.0,Total,Total: all
Nottinghamshire,Restraint,*Total Restraint,432.0,27.0,13.0,5125.0,0.0,5597.0,Restraint,Total: Restraint
Nottinghamshire,Restraint,"Handcuffing, of which",363.0,24.0,11.0,4871.0,0.0,5269.0,Restraint,Total: Handcuffing
Nottinghamshire,Restraint,Compliant handcuffing,122.0,10.0,2.0,2887.0,0.0,3021.0,Restraint,Handcuffing: compliant
Nottinghamshire,Restraint,Non-compliant handcuffing,241.0,14.0,9.0,1984.0,0.0,2248.0,Restraint,Handcuffing: non-compliant
Nottinghamshire,Restraint,Handcuffing not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Nottinghamshire,Restraint,Limb / Body restraints,69.0,3.0,2.0,254.0,0.0,328.0,Restraint,Limb / body restraints
Nottinghamshire,Restraint,Ground restraint,0.0,0.0,0.0,0.0,0.0,0.0,Restraint,Ground restraint
Nottinghamshire,Unarmed skills,*Total Unarmed skills,271.0,13.0,7.0,2206.0,0.0,2497.0,Unarmed skills,Total: unarmed skills
Nottinghamshire,Other equipment,*Total Other equipment,45.0,0.0,5.0,311.0,0.0,361.0,Other equipment,Total: Other equipment
Nottinghamshire,Other equipment,"Baton, of which",6.0,0.0,2.0,88.0,0.0,96.0,Other equipment,Total: Baton
Nottinghamshire,Other equipment,Baton drawn,3.0,0.0,2.0,52.0,0.0,57.0,Other equipment,Baton: drawn
Nottinghamshire,Other equipment,Baton used,3.0,0.0,0.0,36.0,0.0,39.0,Other equipment,Baton: used
Nottinghamshire,Other equipment,Baton not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Nottinghamshire,Other equipment,"Irritant spray, of which",19.0,0.0,3.0,141.0,0.0,163.0,Other equipment,Total: Irritant spray
Nottinghamshire,Other equipment,Irritant spray - drawn,9.0,0.0,1.0,62.0,0.0,72.0,Other equipment,Irritant spray: drawn
Nottinghamshire,Other equipment,Irritant spray - used,10.0,0.0,2.0,79.0,0.0,91.0,Other equipment,Irritant spray: used
Nottinghamshire,Other equipment,Irritant spray not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Nottinghamshire,Other equipment,Spit and bite guard,16.0,0.0,0.0,75.0,0.0,91.0,Other equipment,Spit and bite guard
Nottinghamshire,Other equipment,Shield,4.0,0.0,0.0,7.0,0.0,11.0,Other equipment,Shield
Nottinghamshire,Less lethal weapons,*Total Less lethal weapons,66.0,1.0,3.0,321.0,0.0,391.0,Less lethal weapons,Total: Less lethal weapons
Nottinghamshire,Less lethal weapons,CED of which,64.0,1.0,3.0,320.0,0.0,388.0,,
Nottinghamshire,Less lethal weapons,CED non-discharge,59.0,1.0,3.0,283.0,0.0,346.0,,
Nottinghamshire,Less lethal weapons,CED discharge,5.0,0.0,0.0,37.0,0.0,42.0,,
Nottinghamshire,Less lethal weapons,CED not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Nottinghamshire,Less lethal weapons,"AEP, of which",2.0,0.0,0.0,1.0,0.0,3.0,Less lethal weapons,Total: AEP
Nottinghamshire,Less lethal weapons,AEP drawn,2.0,0.0,0.0,1.0,0.0,3.0,,
Nottinghamshire,Less lethal weapons,AEP used,0.0,0.0,0.0,0.0,0.0,0.0,,
Nottinghamshire,Less lethal weapons,AEP not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Nottinghamshire,Firearms,*Total Firearms,1.0,0.0,0.0,3.0,0.0,4.0,Firearms,Total: Firearms
Nottinghamshire,Other,*Total Other,93.0,9.0,6.0,841.0,0.0,949.0,Other,Total: Other
Nottinghamshire,Other,"Dog use, of which",1.0,0.0,2.0,63.0,0.0,66.0,Other,Total: Dog
Nottinghamshire,Other,Dog deployed,1.0,0.0,1.0,35.0,0.0,37.0,Other,Dog: deployed
Nottinghamshire,Other,Dog bite,0.0,0.0,1.0,28.0,0.0,29.0,Other,Dog: bite
Nottinghamshire,Other,Dog not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
Nottinghamshire,Other,Other / improvised,92.0,9.0,4.0,778.0,0.0,883.0,Other,Other / improvised
Nottinghamshire,Not reported,*Total Not reported,0.0,0.0,0.0,0.0,0.0,0.0,Not reported,Total: Not reported
Nottinghamshire,Tactical communication,Tactical communication,386.0,26.0,12.0,3063.0,0.0,3487.0,Excluded: Tactical Communication,Tactical Communication
South Wales,Total (excluding not reported and tactical communication),*Total Tactics,1262.0,206.0,60.0,25290.0,0.0,26818.0,Total,Total: all
South Wales,Restraint,*Total Restraint,776.0,128.0,40.0,17447.0,0.0,18391.0,Restraint,Total: Restraint
South Wales,Restraint,"Handcuffing, of which",546.0,116.0,30.0,14617.0,0.0,15309.0,Restraint,Total: Handcuffing
South Wales,Restraint,Compliant handcuffing,267.0,79.0,18.0,10150.0,0.0,10514.0,Restraint,Handcuffing: compliant
South Wales,Restraint,Non-compliant handcuffing,279.0,37.0,12.0,4467.0,0.0,4795.0,Restraint,Handcuffing: non-compliant
South Wales,Restraint,Handcuffing not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
South Wales,Restraint,Limb / Body restraints,49.0,2.0,3.0,432.0,0.0,486.0,Restraint,Limb / body restraints
South Wales,Restraint,Ground restraint,181.0,10.0,7.0,2398.0,0.0,2596.0,Restraint,Ground restraint
South Wales,Unarmed skills,*Total Unarmed skills,348.0,49.0,11.0,5508.0,0.0,5916.0,Unarmed skills,Total: unarmed skills
South Wales,Other equipment,*Total Other equipment,25.0,8.0,1.0,393.0,0.0,427.0,Other equipment,Total: Other equipment
South Wales,Other equipment,"Baton, of which",5.0,2.0,0.0,79.0,0.0,86.0,Other equipment,Total: Baton
South Wales,Other equipment,Baton drawn,5.0,1.0,0.0,49.0,0.0,55.0,Other equipment,Baton: drawn
South Wales,Other equipment,Baton used,0.0,1.0,0.0,30.0,0.0,31.0,Other equipment,Baton: used
South Wales,Other equipment,Baton not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
South Wales,Other equipment,"Irritant spray, of which",4.0,5.0,1.0,163.0,0.0,173.0,Other equipment,Total: Irritant spray
South Wales,Other equipment,Irritant spray - drawn,2.0,3.0,1.0,79.0,0.0,85.0,Other equipment,Irritant spray: drawn
South Wales,Other equipment,Irritant spray - used,2.0,2.0,0.0,84.0,0.0,88.0,Other equipment,Irritant spray: used
South Wales,Other equipment,Irritant spray not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
South Wales,Other equipment,Spit and bite guard,14.0,1.0,0.0,145.0,0.0,160.0,Other equipment,Spit and bite guard
South Wales,Other equipment,Shield,2.0,0.0,0.0,6.0,0.0,8.0,Other equipment,Shield
South Wales,Less lethal weapons,*Total Less lethal weapons,52.0,5.0,2.0,807.0,0.0,866.0,Less lethal weapons,Total: Less lethal weapons
South Wales,Less lethal weapons,CED of which,48.0,4.0,2.0,710.0,0.0,764.0,,
South Wales,Less lethal weapons,CED non-discharge,25.0,2.0,2.0,479.0,0.0,508.0,,
South Wales,Less lethal weapons,CED discharge,11.0,1.0,0.0,67.0,0.0,79.0,,
South Wales,Less lethal weapons,CED not stated,12.0,1.0,0.0,164.0,0.0,177.0,,
South Wales,Less lethal weapons,"AEP, of which",4.0,1.0,0.0,97.0,0.0,102.0,Less lethal weapons,Total: AEP
South Wales,Less lethal weapons,AEP drawn,4.0,1.0,0.0,95.0,0.0,100.0,,
South Wales,Less lethal weapons,AEP used,0.0,0.0,0.0,2.0,0.0,2.0,,
South Wales,Less lethal weapons,AEP not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
South Wales,Firearms,*Total Firearms,4.0,2.0,0.0,135.0,0.0,141.0,Firearms,Total: Firearms
South Wales,Other,*Total Other,57.0,14.0,6.0,1000.0,0.0,1077.0,Other,Total: Other
South Wales,Other,"Dog use, of which",3.0,2.0,1.0,81.0,0.0,87.0,Other,Total: Dog
South Wales,Other,Dog deployed,3.0,1.0,1.0,75.0,0.0,80.0,Other,Dog: deployed
South Wales,Other,Dog bite,0.0,1.0,0.0,6.0,0.0,7.0,Other,Dog: bite
South Wales,Other,Dog not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
South Wales,Other,Other / improvised,54.0,12.0,5.0,919.0,0.0,990.0,Other,Other / improvised
South Wales,Not reported,*Total Not reported,2.0,0.0,1.0,17.0,0.0,20.0,Not reported,Total: Not reported
South Wales,Tactical communication,Tactical communication,457.0,85.0,22.0,10223.0,0.0,10787.0,Excluded: Tactical Communication,Tactical Communication
South Yorkshire,Total (excluding not reported and tactical communication),*Total Tactics,1438.0,87.0,57.0,10715.0,0.0,12297.0,Total,Total: all
South Yorkshire,Restraint,*Total Restraint,665.0,36.0,26.0,4855.0,0.0,5582.0,Restraint,Total: Restraint
South Yorkshire,Restraint,"Handcuffing, of which",394.0,27.0,15.0,3309.0,0.0,3745.0,Restraint,Total: Handcuffing
South Yorkshire,Restraint,Compliant handcuffing,99.0,10.0,1.0,1271.0,0.0,1381.0,Restraint,Handcuffing: compliant
South Yorkshire,Restraint,Non-compliant handcuffing,295.0,17.0,14.0,2038.0,0.0,2364.0,Restraint,Handcuffing: non-compliant
South Yorkshire,Restraint,Handcuffing not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
South Yorkshire,Restraint,Limb / Body restraints,97.0,3.0,4.0,323.0,0.0,427.0,Restraint,Limb / body restraints
South Yorkshire,Restraint,Ground restraint,174.0,6.0,7.0,1223.0,0.0,1410.0,Restraint,Ground restraint
South Yorkshire,Unarmed skills,*Total Unarmed skills,578.0,37.0,27.0,4114.0,0.0,4756.0,Unarmed skills,Total: unarmed skills
South Yorkshire,Other equipment,*Total Other equipment,67.0,5.0,2.0,736.0,0.0,810.0,Other equipment,Total: Other equipment
South Yorkshire,Other equipment,"Baton, of which",8.0,0.0,0.0,179.0,0.0,187.0,Other equipment,Total: Baton
South Yorkshire,Other equipment,Baton drawn,6.0,0.0,0.0,108.0,0.0,114.0,Other equipment,Baton: drawn
South Yorkshire,Other equipment,Baton used,2.0,0.0,0.0,71.0,0.0,73.0,Other equipment,Baton: used
South Yorkshire,Other equipment,Baton not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
South Yorkshire,Other equipment,"Irritant spray, of which",33.0,4.0,1.0,442.0,0.0,480.0,Other equipment,Total: Irritant spray
South Yorkshire,Other equipment,Irritant spray - drawn,14.0,1.0,0.0,145.0,0.0,160.0,Other equipment,Irritant spray: drawn
South Yorkshire,Other equipment,Irritant spray - used,19.0,3.0,1.0,297.0,0.0,320.0,Other equipment,Irritant spray: used
South Yorkshire,Other equipment,Irritant spray not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
South Yorkshire,Other equipment,Spit and bite guard,21.0,1.0,1.0,110.0,0.0,133.0,Other equipment,Spit and bite guard
South Yorkshire,Other equipment,Shield,5.0,0.0,0.0,5.0,0.0,10.0,Other equipment,Shield
South Yorkshire,Less lethal weapons,*Total Less lethal weapons,70.0,6.0,0.0,496.0,0.0,572.0,Less lethal weapons,Total: Less lethal weapons
South Yorkshire,Less lethal weapons,CED of which,69.0,6.0,0.0,487.0,0.0,562.0,,
South Yorkshire,Less lethal weapons,CED non-discharge,55.0,5.0,0.0,416.0,0.0,476.0,,
South Yorkshire,Less lethal weapons,CED discharge,14.0,1.0,0.0,71.0,0.0,86.0,,
South Yorkshire,Less lethal weapons,CED not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
South Yorkshire,Less lethal weapons,"AEP, of which",1.0,0.0,0.0,9.0,0.0,10.0,Less lethal weapons,Total: AEP
South Yorkshire,Less lethal weapons,AEP drawn,1.0,0.0,0.0,9.0,0.0,10.0,,
South Yorkshire,Less lethal weapons,AEP used,0.0,0.0,0.0,0.0,0.0,0.0,,
South Yorkshire,Less lethal weapons,AEP not stated,0.0,0.0,0.0,0.0,0.0,0.0,,
South Yorkshire,Firearms,*Total Firearms,4.0,1.0,1.0,52.0,0.0,58.0,Firearms,Total: Firearms
